rank1,rank2,rank3,rank4,rank5,rank6,rank7,rank8,rank9
"Schuster, Luc","McGovern, Marc C.","Lemily Wiggins, Gail",skipped,skipped,skipped,skipped,skipped,skipped
"McGovern, Marc C.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
"Grassi, Joseph G.","Fantini, Alfred B.","McGovern, Marc C.",skipped,skipped,skipped,skipped,skipped,skipped
"Lemily Wiggins, Gail","Fantini, Alfred B.","Harding, Richard, Jr.","Schuster, Luc","Grassi, Joseph G.",skipped,skipped,skipped,skipped
"Lemily Wiggins, Gail","Tauber, Nancy","Malner, Stefan","Fantini, Alfred B.",skipped,skipped,skipped,skipped,skipped
"Schuster, Luc","McGovern, Marc C.","Nolan, Patricia M.","Fantini, Alfred B.","Grassi, Joseph G.","Harding, Richard, Jr.",skipped,skipped,skipped
"Schuster, Luc",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
"Harding, Richard, Jr.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
"McGovern, Marc C.","Schuster, Luc","Tauber, Nancy","Harding, Richard, Jr.",skipped,skipped,skipped,skipped,skipped
"Schuster, Luc","Lemily Wiggins, Gail","Nolan, Patricia M.",skipped,skipped,skipped,skipped,skipped,skipped
"Tauber, Nancy","Schuster, Luc","Malner, Stefan","Lemily Wiggins, Gail",skipped,skipped,skipped,skipped,skipped
"Schuster, Luc","McGovern, Marc C.","Tauber, Nancy","Lemily Wiggins, Gail","Nolan, Patricia M.",skipped,skipped,skipped,skipped
"Nolan, Patricia M.","Lemily Wiggins, Gail","Schuster, Luc","Tauber, Nancy","Malner, Stefan",skipped,skipped,skipped,skipped
"Schuster, Luc","Harding, Richard, Jr.",skipped,skipped,skipped,skipped,skipped,skipped,skipped
"Fantini, Alfred B.","Grassi, Joseph G.",skipped,skipped,skipped,skipped,skipped,skipped,skipped
"Nolan, Patricia M.","Lemily Wiggins, Gail","Tauber, Nancy","Schuster, Luc","Malner, Stefan","Grassi, Joseph G.","Harding, Richard, Jr.","McGovern, Marc C.","Fantini, Alfred B."
"Fantini, Alfred B.","Grassi, Joseph G.",skipped,skipped,skipped,skipped,skipped,skipped,skipped
"Nolan, Patricia M.","Schuster, Luc",skipped,skipped,skipped,skipped,skipped,skipped,skipped
"Lemily Wiggins, Gail","Grassi, Joseph G.","Fantini, Alfred B.","Schuster, Luc",skipped,skipped,skipped,skipped,skipped
"Nolan, Patricia M.","Schuster, Luc","Tauber, Nancy",skipped,skipped,skipped,skipped,skipped,skipped
"Schuster, Luc","Lemily Wiggins, Gail","Fantini, Alfred B.","McGovern, Marc C.",skipped,skipped,skipped,skipped,skipped
"McGovern, Marc C.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
"Lemily Wiggins, Gail","Harding, Richard, Jr.","Fantini, Alfred B.","Grassi, Joseph G.","McGovern, Marc C.","Nolan, Patricia M.",skipped,skipped,skipped
"McGovern, Marc C.","Schuster, Luc","Nolan, Patricia M.",skipped,"Harding, Richard, Jr.","Tauber, Nancy",skipped,skipped,skipped
"Schuster, Luc","Harding, Richard, Jr.","Nolan, Patricia M.","Tauber, Nancy","Grassi, Joseph G.","Lemily Wiggins, Gail","Malner, Stefan","McGovern, Marc C.",skipped
"McGovern, Marc C.","Harding, Richard, Jr.",skipped,skipped,skipped,skipped,skipped,skipped,skipped
"Lemily Wiggins, Gail","Harding, Richard, Jr.","Schuster, Luc","Tauber, Nancy","McGovern, Marc C.","Nolan, Patricia M.",skipped,skipped,skipped
"Schuster, Luc","Fantini, Alfred B.","Nolan, Patricia M.","Tauber, Nancy","McGovern, Marc C.",skipped,skipped,skipped,skipped
"Nolan, Patricia M.","McGovern, Marc C.","Harding, Richard, Jr.","Tauber, Nancy",skipped,skipped,skipped,skipped,skipped
"Lemily Wiggins, Gail","Fantini, Alfred B.","Grassi, Joseph G.","McGovern, Marc C.",skipped,skipped,skipped,skipped,skipped
"McGovern, Marc C.","Schuster, Luc","Grassi, Joseph G.","Fantini, Alfred B.","Lemily Wiggins, Gail","Tauber, Nancy",skipped,skipped,skipped
"Lemily Wiggins, Gail","Nolan, Patricia M.","Schuster, Luc",skipped,skipped,skipped,skipped,skipped,skipped
"Schuster, Luc","Fantini, Alfred B.",skipped,skipped,skipped,skipped,skipped,skipped,skipped
"Schuster, Luc",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
"Fantini, Alfred B.","Grassi, Joseph G.","Nolan, Patricia M.","Schuster, Luc","Harding, Richard, Jr.","McGovern, Marc C.",skipped,skipped,skipped
"Schuster, Luc",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
"Schuster, Luc",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
"Lemily Wiggins, Gail","Grassi, Joseph G.","Schuster, Luc",skipped,skipped,skipped,skipped,skipped,skipped
"Grassi, Joseph G.","Fantini, Alfred B.",skipped,skipped,skipped,skipped,skipped,skipped,skipped
"Nolan, Patricia M.","Schuster, Luc",skipped,skipped,skipped,skipped,skipped,skipped,skipped
"Lemily Wiggins, Gail","Schuster, Luc","Fantini, Alfred B.","Harding, Richard, Jr.","McGovern, Marc C.",skipped,skipped,skipped,skipped
"Harding, Richard, Jr.","McGovern, Marc C.","Nolan, Patricia M.","Schuster, Luc","Fantini, Alfred B.",skipped,skipped,skipped,skipped
"Schuster, Luc","Nolan, Patricia M.","Fantini, Alfred B.","Tauber, Nancy","McGovern, Marc C.",skipped,skipped,skipped,skipped
"Harding, Richard, Jr.","Fantini, Alfred B.","Grassi, Joseph G.","McGovern, Marc C.","Nolan, Patricia M.",skipped,skipped,skipped,skipped
"Grassi, Joseph G.","Lemily Wiggins, Gail","Nolan, Patricia M.","Fantini, Alfred B.",skipped,skipped,skipped,skipped,skipped
"Schuster, Luc","Lemily Wiggins, Gail",skipped,skipped,skipped,skipped,skipped,skipped,skipped
"Schuster, Luc","Nolan, Patricia M.","Lemily Wiggins, Gail","McGovern, Marc C.","Tauber, Nancy",skipped,skipped,skipped,skipped
"Schuster, Luc","Tauber, Nancy","Lemily Wiggins, Gail","McGovern, Marc C.",skipped,skipped,skipped,skipped,skipped
"Schuster, Luc","Tauber, Nancy","Nolan, Patricia M.","Lemily Wiggins, Gail","McGovern, Marc C.",skipped,skipped,skipped,skipped
"Lemily Wiggins, Gail",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
"Lemily Wiggins, Gail","Nolan, Patricia M.","Tauber, Nancy","Fantini, Alfred B.","Harding, Richard, Jr.","Grassi, Joseph G.","Schuster, Luc","McGovern, Marc C.",skipped
"Grassi, Joseph G.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
"McGovern, Marc C.","Lemily Wiggins, Gail","Harding, Richard, Jr.","Fantini, Alfred B.","Grassi, Joseph G.","Tauber, Nancy","Schuster, Luc","Nolan, Patricia M.","Malner, Stefan"
"Grassi, Joseph G.","Lemily Wiggins, Gail","Fantini, Alfred B.","Nolan, Patricia M.","McGovern, Marc C.",skipped,skipped,skipped,skipped
"McGovern, Marc C.","Schuster, Luc","Lemily Wiggins, Gail",skipped,skipped,skipped,skipped,skipped,skipped
"McGovern, Marc C.","Nolan, Patricia M.","Harding, Richard, Jr.","Lemily Wiggins, Gail","Schuster, Luc",skipped,skipped,skipped,skipped
"Grassi, Joseph G.","Fantini, Alfred B.",skipped,skipped,skipped,skipped,skipped,skipped,skipped
"Nolan, Patricia M.","Harding, Richard, Jr.","Tauber, Nancy","McGovern, Marc C.","Grassi, Joseph G.","Fantini, Alfred B.","Lemily Wiggins, Gail","Malner, Stefan","Schuster, Luc"
"Schuster, Luc","Lemily Wiggins, Gail","Fantini, Alfred B.","Grassi, Joseph G.","Harding, Richard, Jr.","McGovern, Marc C.","Tauber, Nancy","Nolan, Patricia M.",skipped
"Nolan, Patricia M.","McGovern, Marc C.","Harding, Richard, Jr.","Schuster, Luc","Fantini, Alfred B.",skipped,skipped,skipped,skipped
"Schuster, Luc","Nolan, Patricia M.","Lemily Wiggins, Gail",skipped,skipped,skipped,skipped,skipped,skipped
"Nolan, Patricia M.","Schuster, Luc",skipped,skipped,skipped,skipped,skipped,skipped,skipped
"Lemily Wiggins, Gail","McGovern, Marc C.","Schuster, Luc","Grassi, Joseph G.","Harding, Richard, Jr.","Nolan, Patricia M.",skipped,skipped,skipped
"McGovern, Marc C.","Schuster, Luc","Lemily Wiggins, Gail","Tauber, Nancy",skipped,skipped,skipped,skipped,skipped
"Nolan, Patricia M.","Harding, Richard, Jr.","Schuster, Luc","Tauber, Nancy","Malner, Stefan",skipped,skipped,skipped,skipped
"Lemily Wiggins, Gail","Nolan, Patricia M.","McGovern, Marc C.","Grassi, Joseph G.","Harding, Richard, Jr.","Schuster, Luc","Fantini, Alfred B.","Tauber, Nancy",skipped
"Lemily Wiggins, Gail","Schuster, Luc","Tauber, Nancy",skipped,skipped,skipped,skipped,skipped,skipped
"McGovern, Marc C.","Schuster, Luc","Nolan, Patricia M.","Harding, Richard, Jr.","Lemily Wiggins, Gail",skipped,skipped,skipped,skipped
"Schuster, Luc","McGovern, Marc C.","Harding, Richard, Jr.","Lemily Wiggins, Gail",skipped,skipped,skipped,skipped,skipped
"McGovern, Marc C.","Schuster, Luc",skipped,skipped,skipped,skipped,skipped,skipped,skipped
"Schuster, Luc","Tauber, Nancy","Fantini, Alfred B.","Lemily Wiggins, Gail","Malner, Stefan","Grassi, Joseph G.","McGovern, Marc C.","Harding, Richard, Jr.",skipped
"Schuster, Luc","McGovern, Marc C.","Nolan, Patricia M.","Tauber, Nancy","Lemily Wiggins, Gail",skipped,skipped,skipped,skipped
"Lemily Wiggins, Gail","Schuster, Luc","McGovern, Marc C.","Harding, Richard, Jr.",skipped,skipped,skipped,skipped,skipped
"McGovern, Marc C.","Schuster, Luc","Nolan, Patricia M.",skipped,skipped,skipped,skipped,skipped,skipped
"Lemily Wiggins, Gail","Schuster, Luc","McGovern, Marc C.","Harding, Richard, Jr.",skipped,skipped,skipped,skipped,skipped
"McGovern, Marc C.","Tauber, Nancy",skipped,skipped,skipped,skipped,skipped,skipped,skipped
"Lemily Wiggins, Gail","McGovern, Marc C.","Malner, Stefan","Tauber, Nancy",skipped,skipped,skipped,skipped,skipped
"Schuster, Luc","Nolan, Patricia M.",skipped,skipped,skipped,skipped,skipped,skipped,skipped
"Nolan, Patricia M.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
"McGovern, Marc C.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
"Schuster, Luc",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
"Schuster, Luc","Nolan, Patricia M.","Lemily Wiggins, Gail",skipped,skipped,skipped,skipped,skipped,skipped
overvote,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
"Fantini, Alfred B.","Grassi, Joseph G.","Lemily Wiggins, Gail",skipped,skipped,skipped,skipped,skipped,skipped
"McGovern, Marc C.","Nolan, Patricia M.","Tauber, Nancy","Schuster, Luc","Lemily Wiggins, Gail",skipped,skipped,skipped,skipped
"McGovern, Marc C.","Harding, Richard, Jr.","Lemily Wiggins, Gail","Tauber, Nancy",skipped,skipped,skipped,skipped,skipped
"Fantini, Alfred B.","Lemily Wiggins, Gail","Grassi, Joseph G.","Malner, Stefan","Nolan, Patricia M.",skipped,skipped,skipped,skipped
"McGovern, Marc C.","Nolan, Patricia M.","Schuster, Luc","Tauber, Nancy",skipped,skipped,skipped,skipped,skipped
"Tauber, Nancy","Lemily Wiggins, Gail",skipped,skipped,skipped,skipped,skipped,skipped,skipped
"Fantini, Alfred B.","Grassi, Joseph G.","Harding, Richard, Jr.","Nolan, Patricia M.","Schuster, Luc",skipped,skipped,skipped,skipped
"Fantini, Alfred B.","Lemily Wiggins, Gail","Harding, Richard, Jr.",skipped,skipped,skipped,skipped,skipped,skipped
"Schuster, Luc","McGovern, Marc C.","Harding, Richard, Jr.",skipped,skipped,skipped,skipped,skipped,skipped
"Schuster, Luc","Tauber, Nancy","Nolan, Patricia M.","McGovern, Marc C.",skipped,skipped,skipped,skipped,skipped
"Grassi, Joseph G.","Fantini, Alfred B.","Harding, Richard, Jr.",skipped,skipped,skipped,skipped,skipped,skipped
"Lemily Wiggins, Gail","Nolan, Patricia M.","Fantini, Alfred B.","McGovern, Marc C.","Schuster, Luc","Tauber, Nancy",skipped,skipped,skipped
"Lemily Wiggins, Gail","Harding, Richard, Jr.","Schuster, Luc","Nolan, Patricia M.","Fantini, Alfred B.","Tauber, Nancy","McGovern, Marc C.","Malner, Stefan",skipped
"Tauber, Nancy","Lemily Wiggins, Gail","Schuster, Luc","Nolan, Patricia M.","McGovern, Marc C.","Harding, Richard, Jr.","Fantini, Alfred B.","Grassi, Joseph G.","Malner, Stefan"
"Lemily Wiggins, Gail","Schuster, Luc","Nolan, Patricia M.",skipped,skipped,skipped,skipped,skipped,skipped
"Grassi, Joseph G.","Fantini, Alfred B.","Nolan, Patricia M.","Schuster, Luc","Harding, Richard, Jr.",skipped,skipped,skipped,skipped
"Grassi, Joseph G.","Fantini, Alfred B.","Harding, Richard, Jr.","Nolan, Patricia M.","Schuster, Luc","Tauber, Nancy","McGovern, Marc C.","Lemily Wiggins, Gail","Malner, Stefan"
"Schuster, Luc","McGovern, Marc C.","Lemily Wiggins, Gail",skipped,skipped,skipped,skipped,skipped,skipped
"Grassi, Joseph G.","Lemily Wiggins, Gail","Tauber, Nancy",skipped,skipped,skipped,skipped,skipped,skipped
"Fantini, Alfred B.","McGovern, Marc C.","Nolan, Patricia M.",skipped,skipped,skipped,skipped,skipped,skipped
"Schuster, Luc","McGovern, Marc C.","Tauber, Nancy","Lemily Wiggins, Gail",skipped,skipped,skipped,skipped,skipped
"Schuster, Luc",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
"Schuster, Luc",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
"Schuster, Luc","McGovern, Marc C.","Grassi, Joseph G.","Harding, Richard, Jr.","Lemily Wiggins, Gail","Malner, Stefan",skipped,skipped,skipped
"McGovern, Marc C.","Schuster, Luc","Nolan, Patricia M.","Tauber, Nancy","Harding, Richard, Jr.","Lemily Wiggins, Gail","Malner, Stefan","Fantini, Alfred B.","Grassi, Joseph G."
"Fantini, Alfred B.","Harding, Richard, Jr.","Nolan, Patricia M.",skipped,skipped,skipped,skipped,skipped,skipped
"Schuster, Luc","Nolan, Patricia M.","Harding, Richard, Jr.","Lemily Wiggins, Gail",skipped,skipped,skipped,skipped,skipped
"Grassi, Joseph G.","Fantini, Alfred B.","Harding, Richard, Jr.","Tauber, Nancy","Schuster, Luc","Nolan, Patricia M.","Lemily Wiggins, Gail","Malner, Stefan","McGovern, Marc C."
"Grassi, Joseph G.","Fantini, Alfred B.","Harding, Richard, Jr.","McGovern, Marc C.","Schuster, Luc",skipped,skipped,skipped,skipped
"Lemily Wiggins, Gail","Grassi, Joseph G.","Fantini, Alfred B.",skipped,skipped,skipped,skipped,skipped,skipped
"Schuster, Luc","Lemily Wiggins, Gail",skipped,skipped,skipped,skipped,skipped,skipped,skipped
"Fantini, Alfred B.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
"McGovern, Marc C.","Harding, Richard, Jr.","Lemily Wiggins, Gail","Grassi, Joseph G.",skipped,skipped,skipped,skipped,skipped
"Fantini, Alfred B.","McGovern, Marc C.",skipped,skipped,skipped,skipped,skipped,skipped,skipped
"Fantini, Alfred B.","McGovern, Marc C.",skipped,skipped,skipped,skipped,skipped,skipped,skipped
"Fantini, Alfred B.","Grassi, Joseph G.","Harding, Richard, Jr.","McGovern, Marc C.","Lemily Wiggins, Gail","Schuster, Luc","Nolan, Patricia M.","Malner, Stefan",skipped
"Nolan, Patricia M.","Harding, Richard, Jr.","Schuster, Luc","Tauber, Nancy","Malner, Stefan",skipped,skipped,skipped,skipped
"Harding, Richard, Jr.","Schuster, Luc","Lemily Wiggins, Gail",skipped,skipped,skipped,skipped,skipped,skipped
"Schuster, Luc","McGovern, Marc C.","Nolan, Patricia M.","Harding, Richard, Jr.","Tauber, Nancy","Lemily Wiggins, Gail","Fantini, Alfred B.",skipped,skipped
"Nolan, Patricia M.","McGovern, Marc C.",skipped,skipped,skipped,skipped,skipped,skipped,skipped
"McGovern, Marc C.","Harding, Richard, Jr.","Schuster, Luc","Nolan, Patricia M.",skipped,skipped,skipped,skipped,skipped
"Nolan, Patricia M.","McGovern, Marc C.","Schuster, Luc",skipped,skipped,skipped,skipped,skipped,skipped
"Grassi, Joseph G.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
"Harding, Richard, Jr.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
"Fantini, Alfred B.","Grassi, Joseph G.",skipped,skipped,skipped,skipped,skipped,skipped,skipped
"Lemily Wiggins, Gail","Schuster, Luc","McGovern, Marc C.","Tauber, Nancy","Nolan, Patricia M.","Harding, Richard, Jr.","Grassi, Joseph G.","Fantini, Alfred B.","Malner, Stefan"
"Lemily Wiggins, Gail","McGovern, Marc C.","Schuster, Luc",skipped,skipped,skipped,skipped,skipped,skipped
"Lemily Wiggins, Gail",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
"Schuster, Luc",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
"Schuster, Luc",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
"Lemily Wiggins, Gail","Tauber, Nancy",skipped,skipped,skipped,skipped,skipped,skipped,skipped
"Fantini, Alfred B.","Grassi, Joseph G.",skipped,skipped,skipped,skipped,skipped,skipped,skipped
"Lemily Wiggins, Gail","Fantini, Alfred B.","Schuster, Luc","Harding, Richard, Jr.",skipped,skipped,skipped,skipped,skipped
"Fantini, Alfred B.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
"McGovern, Marc C.","Tauber, Nancy","Fantini, Alfred B.","Grassi, Joseph G.","Harding, Richard, Jr.","Lemily Wiggins, Gail","Malner, Stefan",skipped,skipped
"Grassi, Joseph G.","Lemily Wiggins, Gail","Fantini, Alfred B.",skipped,skipped,skipped,skipped,skipped,skipped
"Schuster, Luc","Nolan, Patricia M.","Lemily Wiggins, Gail","Grassi, Joseph G.","Harding, Richard, Jr.",skipped,skipped,skipped,skipped
"Grassi, Joseph G.","Fantini, Alfred B.","Lemily Wiggins, Gail",skipped,skipped,skipped,skipped,skipped,skipped
"Grassi, Joseph G.","McGovern, Marc C.","Nolan, Patricia M.","Schuster, Luc","Tauber, Nancy","Fantini, Alfred B.","Harding, Richard, Jr.","Lemily Wiggins, Gail",skipped
"McGovern, Marc C.","Nolan, Patricia M.","Harding, Richard, Jr.",skipped,skipped,skipped,skipped,skipped,skipped
"Lemily Wiggins, Gail","McGovern, Marc C.",skipped,"Nolan, Patricia M.",skipped,skipped,skipped,skipped,skipped
"McGovern, Marc C.","Nolan, Patricia M.","Schuster, Luc","Harding, Richard, Jr.",skipped,skipped,skipped,skipped,skipped
"Grassi, Joseph G.","Fantini, Alfred B.","Harding, Richard, Jr.","Nolan, Patricia M.","Schuster, Luc",skipped,skipped,skipped,skipped
"McGovern, Marc C.","Schuster, Luc","Harding, Richard, Jr.","Nolan, Patricia M.","Lemily Wiggins, Gail","Tauber, Nancy",skipped,skipped,skipped
"Fantini, Alfred B.","Nolan, Patricia M.","McGovern, Marc C.",skipped,skipped,skipped,skipped,skipped,skipped
"Fantini, Alfred B.","Grassi, Joseph G.",skipped,skipped,skipped,skipped,skipped,skipped,skipped
"Lemily Wiggins, Gail","McGovern, Marc C.","Nolan, Patricia M.","Fantini, Alfred B.","Grassi, Joseph G.","Harding, Richard, Jr.",skipped,skipped,skipped
"McGovern, Marc C.","Lemily Wiggins, Gail","Nolan, Patricia M.","Schuster, Luc","Tauber, Nancy",skipped,skipped,skipped,skipped
"Fantini, Alfred B.","Lemily Wiggins, Gail","Tauber, Nancy","Schuster, Luc","Nolan, Patricia M.","Harding, Richard, Jr.","McGovern, Marc C.",skipped,skipped
"McGovern, Marc C.","Fantini, Alfred B.","Grassi, Joseph G.",skipped,skipped,skipped,skipped,skipped,skipped
"Grassi, Joseph G.","Lemily Wiggins, Gail","Fantini, Alfred B.","Harding, Richard, Jr.","Nolan, Patricia M.","Schuster, Luc","Malner, Stefan","Tauber, Nancy","McGovern, Marc C."
"McGovern, Marc C.","Lemily Wiggins, Gail","Nolan, Patricia M.","Schuster, Luc","Tauber, Nancy","Fantini, Alfred B.","Grassi, Joseph G.","Harding, Richard, Jr.",skipped
"Grassi, Joseph G.","Fantini, Alfred B.",skipped,skipped,skipped,skipped,skipped,skipped,skipped
"Fantini, Alfred B.","Grassi, Joseph G.","Lemily Wiggins, Gail","Nolan, Patricia M.","Schuster, Luc","Tauber, Nancy","Harding, Richard, Jr.","Malner, Stefan",skipped
"Grassi, Joseph G.","Harding, Richard, Jr.",skipped,"Nolan, Patricia M.","McGovern, Marc C.","Lemily Wiggins, Gail",skipped,skipped,skipped
"Schuster, Luc","Lemily Wiggins, Gail","McGovern, Marc C.","Tauber, Nancy",skipped,skipped,skipped,skipped,skipped
"McGovern, Marc C.","Fantini, Alfred B.",skipped,skipped,skipped,skipped,skipped,skipped,skipped
"Fantini, Alfred B.","Grassi, Joseph G.",skipped,"Schuster, Luc",skipped,skipped,skipped,skipped,skipped
"Fantini, Alfred B.","Lemily Wiggins, Gail","Grassi, Joseph G.","Nolan, Patricia M.","Tauber, Nancy","Harding, Richard, Jr.",skipped,skipped,skipped
"Fantini, Alfred B.","Grassi, Joseph G.",skipped,skipped,skipped,skipped,skipped,skipped,skipped
"Lemily Wiggins, Gail","Fantini, Alfred B.","Schuster, Luc","Grassi, Joseph G.","Nolan, Patricia M.","Malner, Stefan",skipped,skipped,skipped
"Fantini, Alfred B.","Schuster, Luc","Lemily Wiggins, Gail","Malner, Stefan","Tauber, Nancy","Grassi, Joseph G.",skipped,skipped,skipped
"Fantini, Alfred B.","Tauber, Nancy","Lemily Wiggins, Gail","Grassi, Joseph G.","Harding, Richard, Jr.",skipped,skipped,skipped,skipped
"Lemily Wiggins, Gail","Tauber, Nancy","Schuster, Luc",skipped,skipped,skipped,skipped,skipped,skipped
"Lemily Wiggins, Gail","Schuster, Luc","Tauber, Nancy","Grassi, Joseph G.","Fantini, Alfred B.","Nolan, Patricia M.","Malner, Stefan","McGovern, Marc C.","Harding, Richard, Jr."
"Fantini, Alfred B.","Harding, Richard, Jr.","Lemily Wiggins, Gail","Schuster, Luc",skipped,skipped,skipped,skipped,skipped
"Fantini, Alfred B.","Grassi, Joseph G.",skipped,skipped,skipped,skipped,skipped,skipped,skipped
"Fantini, Alfred B.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
"Grassi, Joseph G.","Fantini, Alfred B.",skipped,skipped,skipped,skipped,skipped,skipped,skipped
"Grassi, Joseph G.","Fantini, Alfred B.","Lemily Wiggins, Gail",skipped,skipped,skipped,skipped,skipped,skipped
"Fantini, Alfred B.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
"Harding, Richard, Jr.","Nolan, Patricia M.","McGovern, Marc C.",skipped,skipped,skipped,skipped,skipped,skipped
"Lemily Wiggins, Gail","Tauber, Nancy",skipped,skipped,skipped,skipped,skipped,skipped,skipped
"Lemily Wiggins, Gail","Schuster, Luc",skipped,skipped,skipped,skipped,skipped,skipped,skipped
"Fantini, Alfred B.","Grassi, Joseph G.","Lemily Wiggins, Gail","Nolan, Patricia M.","Tauber, Nancy",skipped,skipped,skipped,skipped
"Lemily Wiggins, Gail","Schuster, Luc","Tauber, Nancy","McGovern, Marc C.","Grassi, Joseph G.",skipped,skipped,skipped,skipped
"Fantini, Alfred B.","Malner, Stefan",skipped,skipped,skipped,skipped,skipped,skipped,skipped
"McGovern, Marc C.","Nolan, Patricia M.","Harding, Richard, Jr.",skipped,skipped,skipped,skipped,skipped,skipped
"Fantini, Alfred B.","Grassi, Joseph G.","Harding, Richard, Jr.",skipped,skipped,skipped,skipped,skipped,skipped
"Fantini, Alfred B.","Grassi, Joseph G.",skipped,skipped,skipped,skipped,skipped,skipped,skipped
"Lemily Wiggins, Gail","Tauber, Nancy","Malner, Stefan",skipped,skipped,skipped,skipped,skipped,skipped
"Lemily Wiggins, Gail","Fantini, Alfred B.",skipped,skipped,skipped,skipped,skipped,skipped,skipped
"McGovern, Marc C.","Tauber, Nancy","Fantini, Alfred B.","Schuster, Luc",skipped,skipped,skipped,skipped,skipped
"Schuster, Luc","McGovern, Marc C.","Harding, Richard, Jr.","Lemily Wiggins, Gail",skipped,skipped,skipped,skipped,skipped
"Fantini, Alfred B.","Grassi, Joseph G.",skipped,skipped,skipped,skipped,skipped,skipped,skipped
"Lemily Wiggins, Gail","Tauber, Nancy","Harding, Richard, Jr.",skipped,skipped,skipped,skipped,skipped,skipped
"Fantini, Alfred B.","Grassi, Joseph G.",skipped,skipped,skipped,skipped,skipped,skipped,skipped
"Fantini, Alfred B.","Grassi, Joseph G.",skipped,skipped,skipped,skipped,skipped,skipped,skipped
"Nolan, Patricia M.","Grassi, Joseph G.","Tauber, Nancy",skipped,skipped,skipped,skipped,skipped,skipped
"Lemily Wiggins, Gail","Nolan, Patricia M.","Harding, Richard, Jr.","Grassi, Joseph G.","Fantini, Alfred B.","Schuster, Luc",skipped,skipped,skipped
"Grassi, Joseph G.","McGovern, Marc C.","Fantini, Alfred B.",skipped,skipped,skipped,skipped,skipped,skipped
"Fantini, Alfred B.","Lemily Wiggins, Gail",skipped,skipped,skipped,skipped,skipped,skipped,skipped
"Fantini, Alfred B.","Grassi, Joseph G.",skipped,skipped,skipped,skipped,skipped,skipped,skipped
"Nolan, Patricia M.","McGovern, Marc C.",skipped,skipped,skipped,skipped,skipped,skipped,skipped
"McGovern, Marc C.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
"Grassi, Joseph G.","Fantini, Alfred B.",skipped,skipped,skipped,skipped,skipped,skipped,skipped
"Fantini, Alfred B.","Grassi, Joseph G.","Harding, Richard, Jr.","Nolan, Patricia M.","Schuster, Luc",skipped,skipped,skipped,skipped
"Fantini, Alfred B.","Grassi, Joseph G.","Lemily Wiggins, Gail","McGovern, Marc C.",skipped,skipped,skipped,skipped,skipped
"Schuster, Luc","Grassi, Joseph G.","Fantini, Alfred B.","Lemily Wiggins, Gail","Harding, Richard, Jr.",skipped,skipped,skipped,skipped
"McGovern, Marc C.","Nolan, Patricia M.","Schuster, Luc","Harding, Richard, Jr.","Tauber, Nancy","Lemily Wiggins, Gail","Grassi, Joseph G.","Fantini, Alfred B.","Malner, Stefan"
"Fantini, Alfred B.","Grassi, Joseph G.","Nolan, Patricia M.","Harding, Richard, Jr.",skipped,skipped,skipped,skipped,skipped
"Tauber, Nancy","Nolan, Patricia M.",skipped,skipped,skipped,skipped,skipped,skipped,skipped
"Fantini, Alfred B.","Grassi, Joseph G.","McGovern, Marc C.",skipped,skipped,skipped,skipped,skipped,skipped
"Nolan, Patricia M.","Lemily Wiggins, Gail","Schuster, Luc","McGovern, Marc C.","Grassi, Joseph G.",skipped,skipped,skipped,skipped
"McGovern, Marc C.","Nolan, Patricia M.","Lemily Wiggins, Gail","Tauber, Nancy","Grassi, Joseph G.","Fantini, Alfred B.","Harding, Richard, Jr.","Malner, Stefan","Schuster, Luc"
"Lemily Wiggins, Gail","Fantini, Alfred B.","Grassi, Joseph G.",skipped,skipped,skipped,skipped,skipped,skipped
"Fantini, Alfred B.","Grassi, Joseph G.",skipped,skipped,skipped,skipped,skipped,skipped,skipped
"Fantini, Alfred B.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
"Grassi, Joseph G.","Fantini, Alfred B.","Schuster, Luc",skipped,skipped,skipped,skipped,skipped,skipped
